antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'TWF'}),0.0151,0.0046,0.0001,0.006622516556291391,1.439677512237259,1.0,3.054e-05,1.002036,0.3100822418519647,0.00510204081632653,0.002031863126674092,0.014180823495537
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF'})",0.1243,0.0028,0.0005,0.004022526146419952,1.4366164808642685,1.0,0.00015196000000000003,1.00122746365105,0.34705949526093416,0.003949447077409163,0.001225958831147164,0.09129697735892427
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.4351,0.0008,0.0005,0.001149161112387957,1.436451390484946,1.0,0.00015192,1.0003495628163828,0.5378651088688263,0.0011483693155718878,0.00034944066491989276,0.31307458055619397
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.4351,0.0008,0.0005,0.001149161112387957,1.436451390484946,1.0,0.00015192,1.0003495628163828,0.5378651088688263,0.0011483693155718878,0.00034944066491989276,0.31307458055619397
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.2534,0.0022,0.0008,0.0031570639305445935,1.4350290593384516,1.0,0.00024251999999999998,1.0009600950118764,0.40604071792124297,0.0031397174254317118,0.0009591741135945012,0.18339671378345412
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'TWF'}),0.1227,0.0046,0.0008,0.006519967400163,1.417384217426739,1.0,0.00023558,1.001932567678425,0.3356605494129716,0.006324110671936759,0.0019288400644595137,0.09021650543921195
frozenset({'Process temperature [K]_Process temperature [K]_Low'}),"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF'})",0.4963,0.001,0.0007,0.0014104372355430183,1.4104372355430184,1.0,0.0002036999999999999,1.0004110169491525,0.5777248362120307,0.0014095851792186869,0.00041084808362664495,0.3507052186177715
frozenset({'Process temperature [K]_Process temperature [K]_Low'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.4963,0.001,0.0007,0.0014104372355430183,1.4104372355430184,1.0,0.0002036999999999999,1.0004110169491525,0.5777248362120307,0.0014095851792186869,0.00041084808362664495,0.3507052186177715
frozenset({'Process temperature [K]_Process temperature [K]_Low'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.4963,0.001,0.0007,0.0014104372355430183,1.4104372355430184,1.0,0.0002036999999999999,1.0004110169491525,0.5777248362120307,0.0014095851792186869,0.00041084808362664495,0.3507052186177715
frozenset({'Process temperature [K]_Process temperature [K]_Low'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_Low'})",0.4963,0.001,0.0007,0.0014104372355430183,1.4104372355430184,1.0,0.0002036999999999999,1.0004110169491525,0.5777248362120307,0.0014095851792186869,0.00041084808362664495,0.3507052186177715
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2182,0.0026,0.0008,0.0036663611365719525,1.4101388986815202,1.0,0.00023268000000000008,1.0010702851885924,0.3720260936300845,0.0036363636363636364,0.0010691409029195435,0.15567933441443982
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2182,0.0026,0.0008,0.0036663611365719525,1.4101388986815202,1.0,0.00023268000000000008,1.0010702851885924,0.3720260936300845,0.0036363636363636364,0.0010691409029195435,0.15567933441443982
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.1123,0.0019,0.0003,0.0026714158504007124,1.4060083423161645,1.0,8.662999999999998e-05,1.000773482142857,0.32529758552063376,0.0026338893766461808,0.0007728843306289073,0.08028307634625298
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.1123,0.0019,0.0003,0.0026714158504007124,1.4060083423161645,1.0,8.662999999999998e-05,1.000773482142857,0.32529758552063376,0.0026338893766461808,0.0007728843306289073,0.08028307634625298
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'TWF'}),0.2169,0.0046,0.0014,0.006454587367450438,1.4031711668370517,1.0,0.00040226,1.0018666357308583,0.36691172446503817,0.006360745115856429,0.0018631578937617418,0.15540120672720348
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.2169,0.0046,0.0014,0.006454587367450438,1.4031711668370517,1.0,0.00040226,1.0018666357308583,0.36691172446503817,0.006360745115856429,0.0018631578937617418,0.15540120672720348
frozenset({'Air temperature [K]_Air temperature [K]_Low'}),"frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.4953,0.0013,0.0009,0.0018170805572380374,1.3977542747984903,1.0,0.00025610999999999993,1.0005180218446603,0.5638333003104153,0.0018156142828323581,0.0005177536369660934,0.3470623864324652
frozenset({'Air temperature [K]_Air temperature [K]_Low'}),"frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.4953,0.0013,0.0009,0.0018170805572380374,1.3977542747984903,1.0,0.00025610999999999993,1.0005180218446603,0.5638333003104153,0.0018156142828323581,0.0005177536369660934,0.3470623864324652
frozenset({'Torque [Nm]_Torque [Nm]_High'}),"frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",0.506,0.0017,0.0012,0.0023715415019762843,1.3950244129272262,1.0,0.0003397999999999999,1.0006731378763867,0.5732118758434547,0.002369200394866732,0.0006726850665894865,0.35412694722157634
frozenset({'Torque [Nm]_Torque [Nm]_High'}),"frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.506,0.0017,0.0012,0.0023715415019762843,1.3950244129272262,1.0,0.0003397999999999999,1.0006731378763867,0.5732118758434547,0.002369200394866732,0.0006726850665894865,0.35412694722157634
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2491,0.0026,0.0009,0.0036130068245684463,1.3896180094494024,1.0,0.00025234,1.0010166800966962,0.3733889702727098,0.0035885167464114838,0.001015647508089479,0.1748834264892073
frozenset({'Torque [Nm]_Torque [Nm]_Low'}),"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.494,0.0019,0.0013,0.002631578947368421,1.3850415512465373,1.0,0.0003614,1.0007335092348284,0.549407114624506,0.0026283865750101093,0.0007329715933958731,0.34342105263157896
frozenset({'Torque [Nm]_Torque [Nm]_Low'}),"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.494,0.0019,0.0013,0.002631578947368421,1.3850415512465373,1.0,0.0003614,1.0007335092348284,0.549407114624506,0.0026283865750101093,0.0007329715933958731,0.34342105263157896
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2416,0.0009,0.0003,0.0012417218543046356,1.379690949227373,1.0,8.255999999999997e-05,1.000342146705346,0.3628691983122362,0.0012386457473162673,0.0003420296810175514,0.16728752759381899
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2416,0.0009,0.0003,0.0012417218543046356,1.379690949227373,1.0,8.255999999999997e-05,1.000342146705346,0.3628691983122362,0.0012386457473162673,0.0003420296810175514,0.16728752759381899
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.3817,0.0019,0.001,0.0026198585276395077,1.3788729092839513,1.0,0.00027477000000000003,1.0007217494089833,0.44439592430858804,0.0026136957658128594,0.0007212288624782163,0.2644678240006618
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.3817,0.0019,0.001,0.0026198585276395077,1.3788729092839513,1.0,0.00027477000000000003,1.0007217494089833,0.44439592430858804,0.0026136957658128594,0.0007212288624782163,0.2644678240006618
frozenset({'Torque [Nm]_Torque [Nm]_Low'}),"frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.494,0.0025,0.0017,0.003441295546558704,1.3765182186234817,1.0,0.0004649999999999999,1.0009445460085313,0.5405719600093001,0.0034357316087308,0.0009436546832668712,0.3417206477732793
frozenset({'Torque [Nm]_Torque [Nm]_Low'}),"frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.494,0.0025,0.0017,0.003441295546558704,1.3765182186234817,1.0,0.0004649999999999999,1.0009445460085313,0.5405719600093001,0.0034357316087308,0.0009436546832668712,0.3417206477732793
frozenset({'Torque [Nm]_Torque [Nm]_High'}),"frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.506,0.0026,0.0018,0.0035573122529644267,1.3681970203709335,1.0,0.00048440000000000006,1.0009607298690995,0.5447593342330186,0.0035516969218626674,0.0009598077531225455,0.34793250228032835
frozenset({'Torque [Nm]_Torque [Nm]_High'}),"frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.506,0.0026,0.0018,0.0035573122529644267,1.3681970203709335,1.0,0.00048440000000000006,1.0009607298690995,0.5447593342330186,0.0035516969218626674,0.0009598077531225455,0.34793250228032835
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low'}),"frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_Low', 'Air temperature [K]_Air temperature [K]_High'})",0.5937,0.0005,0.0004,0.00067374094660603,1.34748189321206,1.0,0.00010314999999999999,1.0001738580819148,0.6346911149396997,0.0006736274840013472,0.00017382786053629816,0.400336870473303
frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low'}),"frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.5937,0.0005,0.0004,0.00067374094660603,1.34748189321206,1.0,0.00010314999999999999,1.0001738580819148,0.6346911149396997,0.0006736274840013472,0.00017382786053629816,0.400336870473303
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2484,0.0009,0.0003,0.0012077294685990338,1.3419216317767042,1.0,7.643999999999997e-05,1.0003081015719468,0.3390101117615752,0.0012048192771084334,0.00030800667460617934,0.16727053140096618
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.2484,0.0009,0.0003,0.0012077294685990338,1.3419216317767042,1.0,7.643999999999997e-05,1.0003081015719468,0.3390101117615752,0.0012048192771084334,0.00030800667460617934,0.16727053140096618
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.0486,0.0046,0.0003,0.006172839506172839,1.3419216317767042,1.0,7.643999999999999e-05,1.001582608695652,0.2678158503258356,0.005671077504725898,0.0015801080029865776,0.03569511540526033
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",frozenset({'TWF'}),0.0486,0.0046,0.0003,0.006172839506172839,1.3419216317767042,1.0,7.643999999999999e-05,1.001582608695652,0.2678158503258356,0.005671077504725898,0.0015801080029865776,0.03569511540526033
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.2988,0.001,0.0004,0.0013386880856760374,1.3386880856760375,1.0,0.00010120000000000002,1.000339142091153,0.3608100399315459,0.0013360053440213762,0.00033902711278882623,0.20066934404283804
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2988,0.001,0.0004,0.0013386880856760374,1.3386880856760375,1.0,0.00010120000000000002,1.000339142091153,0.3608100399315459,0.0013360053440213762,0.00033902711278882623,0.20066934404283804
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2491,0.0018,0.0006,0.002408671216378964,1.3381506757660913,1.0,0.00015162,1.0006101408450705,0.33652949793581033,0.00239712345185777,0.000609768800219359,0.16787100227485613
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF'})",0.2491,0.0018,0.0006,0.002408671216378964,1.3381506757660913,1.0,0.00015162,1.0006101408450705,0.33652949793581033,0.00239712345185777,0.000609768800219359,0.16787100227485613
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'TWF'}),0.1464,0.0046,0.0009,0.006147540983606557,1.3364219529579473,1.0,0.00022656,1.0015571134020618,0.29490784129959385,0.005996002664890074,0.0015546925694259167,0.10089985744832503
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF'})",0.0268,0.0028,0.0001,0.0037313432835820895,1.3326226012793176,1.0,2.4960000000000005e-05,1.000934831460674,0.25647348951911225,0.003389830508474576,0.0009339583670097167,0.019722814498933903
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.0268,0.0028,0.0001,0.0037313432835820895,1.3326226012793176,1.0,2.4960000000000005e-05,1.000934831460674,0.25647348951911225,0.003389830508474576,0.0009339583670097167,0.019722814498933903
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.2408,0.0025,0.0008,0.003322259136212625,1.32890365448505,1.0,0.00019800000000000004,1.000825,0.3260010537407798,0.0032989690721649486,0.0008243199360527569,0.16166112956810633
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.1969,0.0046,0.0012,0.006094464195022854,1.324883520657142,1.0,0.00029425999999999996,1.001503628002044,0.30533764993981655,0.00599101347978033,0.0015013704993197246,0.13348201470620707
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'TWF'}),0.1969,0.0046,0.0012,0.006094464195022854,1.324883520657142,1.0,0.00029425999999999996,1.001503628002044,0.30533764993981655,0.00599101347978033,0.0015013704993197246,0.13348201470620707
frozenset({'Process temperature [K]_Process temperature [K]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.5037,0.0012,0.0008,0.0015882469724042088,1.323539143670174,1.0,0.00019556,1.0003888645854047,0.4925448317549869,0.0015869867089863122,0.000388713428518431,0.3341274568195355
frozenset({'Process temperature [K]_Process temperature [K]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'TWF'})",0.5037,0.0012,0.0008,0.0015882469724042088,1.323539143670174,1.0,0.00019556,1.0003888645854047,0.4925448317549869,0.0015869867089863122,0.000388713428518431,0.3341274568195355
frozenset({'Process temperature [K]_Process temperature [K]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.5037,0.0012,0.0008,0.0015882469724042088,1.323539143670174,1.0,0.00019556,1.0003888645854047,0.4925448317549869,0.0015869867089863122,0.000388713428518431,0.3341274568195355
frozenset({'Process temperature [K]_Process temperature [K]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.5037,0.0012,0.0008,0.0015882469724042088,1.323539143670174,1.0,0.00019556,1.0003888645854047,0.4925448317549869,0.0015869867089863122,0.000388713428518431,0.3341274568195355
frozenset({'Air temperature [K]_Air temperature [K]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.5047,0.0018,0.0012,0.002377650089161878,1.3209167162010433,1.0,0.00029153999999999985,1.0005790268123138,0.4905108015344234,0.002374826835543241,0.0005786917342835884,0.33452215837791427
frozenset({'Air temperature [K]_Air temperature [K]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.5047,0.0018,0.0012,0.002377650089161878,1.3209167162010433,1.0,0.00029153999999999985,1.0005790268123138,0.4905108015344234,0.002374826835543241,0.0005786917342835884,0.33452215837791427
frozenset({'Air temperature [K]_Air temperature [K]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF'})",0.5047,0.0018,0.0012,0.002377650089161878,1.3209167162010433,1.0,0.00029153999999999985,1.0005790268123138,0.4905108015344234,0.002374826835543241,0.0005786917342835884,0.33452215837791427
frozenset({'Air temperature [K]_Air temperature [K]_High'}),"frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.5047,0.0018,0.0012,0.002377650089161878,1.3209167162010433,1.0,0.00029153999999999985,1.0005790268123138,0.4905108015344234,0.002374826835543241,0.0005786917342835884,0.33452215837791427
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.2424,0.0025,0.0008,0.0033003300330033004,1.3201320132013201,1.0,0.00019400000000000005,1.0008029801324505,0.320089757127772,0.0032773453502662844,0.0008023358726850128,0.16165016501650165
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.2424,0.0025,0.0008,0.0033003300330033004,1.3201320132013201,1.0,0.00019400000000000005,1.0008029801324505,0.320089757127772,0.0032773453502662844,0.0008023358726850128,0.16165016501650165
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.2529,0.0012,0.0004,0.0015816528272044287,1.3180440226703574,1.0,9.652e-05,1.0003822574257426,0.3229821978316156,0.0015766653527788728,0.0003821113608374337,0.1674574930802689
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.2529,0.0012,0.0004,0.0015816528272044287,1.3180440226703574,1.0,9.652e-05,1.0003822574257426,0.3229821978316156,0.0015766653527788728,0.0003821113608374337,0.1674574930802689
frozenset({'Torque [Nm]_Torque [Nm]_High'}),"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.506,0.0009,0.0006,0.0011857707509881422,1.3175230566534912,1.0,0.00014459999999999994,1.0002861100118718,0.4878542510121455,0.0011850681414181316,0.00028602817634685435,0.3339262187088274
frozenset({'Torque [Nm]_Torque [Nm]_High'}),"frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.506,0.0009,0.0006,0.0011857707509881422,1.3175230566534912,1.0,0.00014459999999999994,1.0002861100118718,0.4878542510121455,0.0011850681414181316,0.00028602817634685435,0.3339262187088274
frozenset({'Torque [Nm]_Torque [Nm]_High'}),"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_Low', 'Air temperature [K]_Air temperature [K]_Low'})",0.506,0.0009,0.0006,0.0011857707509881422,1.3175230566534912,1.0,0.00014459999999999994,1.0002861100118718,0.4878542510121455,0.0011850681414181316,0.00028602817634685435,0.3339262187088274
frozenset({'Torque [Nm]_Torque [Nm]_High'}),"frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.506,0.0009,0.0006,0.0011857707509881422,1.3175230566534912,1.0,0.00014459999999999994,1.0002861100118718,0.4878542510121455,0.0011850681414181316,0.00028602817634685435,0.3339262187088274
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.2408,0.0019,0.0006,0.0024916943521594683,1.3114180800839306,1.0,0.00014247999999999995,1.0005931723563697,0.3127853881278538,0.002478314745972738,0.0005928207115113398,0.15914058401818498
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",frozenset({'TWF'}),0.2504,0.0046,0.0015,0.0059904153354632585,1.3022642033615779,1.0,0.0003481599999999999,1.0013987946966654,0.3096406972607612,0.005917159763313609,0.0013968408031577845,0.1660386859286012
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.2504,0.0046,0.0015,0.0059904153354632585,1.3022642033615779,1.0,0.0003481599999999999,1.0013987946966654,0.3096406972607612,0.005917159763313609,0.0013968408031577845,0.1660386859286012
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.2426,0.0019,0.0006,0.0024732069249793895,1.3016878552523103,1.0,0.00013905999999999993,1.0005746280991736,0.306002992694305,0.002460024600246002,0.0005742980913529601,0.15913134030459494
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.2426,0.0019,0.0006,0.0024732069249793895,1.3016878552523103,1.0,0.00013905999999999993,1.0005746280991736,0.306002992694305,0.002460024600246002,0.0005742980913529601,0.15913134030459494
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Tool wear [min]_Tool wear [min]_High'})",0.2566,0.0018,0.0006,0.0023382696804364767,1.2990387113535982,1.0,0.00013811999999999999,1.00053953125,0.3096583266074791,0.0023273855702094642,0.0005392403129998765,0.1678358015068849
