Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Cluster
1,-0.1024568717131141,0.1984551675769921,-0.0824213591569802,-0.5805234066928531,1.3833097674351955,0,0,0,0,0,0,0.4988493226094761,0
2,-0.1024568717131141,0.1984551675769921,1.485001839326476,-1.6338481983821946,1.4147311298001333,0,0,0,0,0,0,0.4988493226094761,2
2,-0.0524608380854929,0.2658560531825208,-0.9581702636477368,1.3355245477134718,1.4618631733475396,0,0,0,0,0,0,0.4988493226094761,0
1,-0.1024568717131141,0.2658560531825208,0.865841785833011,-0.9717583293203228,1.508995216894946,0,0,0,0,0,0,0.5987450557551006,2
1,-0.0524608380854929,0.2658560531825208,-1.1757129851454409,0.9944479484997806,1.5404165792598836,0,0,0,0,0,0,0.4988493226094761,0
0,-0.0524608380854929,0.3332569387880877,0.0570291033415478,0.2821997560241306,1.5718379416248212,0,0,0,0,0,0,0.5987450557551575,0
1,-0.0524608380854929,0.3332569387880877,0.0012489183421365,-0.7209667122514325,1.6503913475371652,0,0,0,0,0,0,0.5987450557551575,0
1,-0.1024568717131141,0.3332569387880877,-0.2386058771553318,-0.1190668312860946,1.6818127099021027,0,0,0,0,0,0,0.698640788900782,0
1,-0.1024568717131141,0.2658560531825208,0.2243696583397816,-0.3598267836722296,-1.6959837443286896,0,0,0,0,0,0,0.5987450557551006,0
1,-0.1524529053407637,0.1984551675769921,-0.8521879121488555,0.663403013968845,-1.6645623819637518,0,0,0,0,0,0,0.5987450557551575,1
1,-0.1524529053407637,0.1984551675769921,-0.1884037106558616,-0.2294151427964059,-1.6331410195988143,0,0,0,0,0,0,0.5987450557551575,1
2,-0.1524529053407637,0.1984551675769921,0.6817671753349538,-0.5504284126445864,-1.6017196572338768,0,0,0,0,0,0,0.5987450557551575,2
1,-0.2024489389683849,0.1310542819714251,-0.3947903951536833,0.8038463195274238,-1.5545876136864702,0,0,0,0,0,0,0.5987450557551006,1
1,-0.2024489389683849,0.0636533963658965,-0.8633439491487378,0.9844162838170248,-1.5231662513215327,0,0,0,0,0,0,0.4988493226094761,1
1,-0.2024489389683849,0.1310542819714251,-0.8800780046485611,2.0578044048718778,-1.491744888956595,0,0,0,0,0,0,0.5987450557551006,1
1,-0.2024489389683849,0.1310542819714251,-0.3892123766537421,0.7035296726998674,-1.4603235265916574,0,0,0,0,0,0,0.5987450557551006,1
1,-0.2024489389683849,0.1310542819714251,0.4921145463369555,-0.339763454306718,-1.42890216422672,0,0,0,0,0,0,0.5987450557551006,2
0,-0.1524529053407637,0.1984551675769921,-0.42825850615333,0.0414398036379956,-1.3974808018617824,0,0,0,0,0,0,0.5987450557551575,1
1,-0.1524529053407637,0.1310542819714251,0.5255826573366024,-0.3497951189894738,-1.3189273959494383,0,0,0,0,0,0,0.4988493226094761,2
1,-0.1524529053407637,0.1310542819714251,-0.3892123766537421,-0.0488451785068049,-1.2875060335845006,0,0,0,0,0,0,0.4988493226094761,1
1,-0.1524529053407637,0.1310542819714251,-0.4505705801530945,0.3423897441206646,-1.256084671219563,0,0,0,0,0,0,0.4988493226094761,1
2,-0.1524529053407637,0.1310542819714251,-0.5509749131520348,0.2821997560241306,-1.2246633088546257,0,0,0,0,0,0,0.4988493226094761,1
1,-0.1024568717131141,0.1984551675769921,0.8267956563334231,-0.9617266646375676,-1.177531265307219,0,0,0,0,0,0,0.4988493226094761,2
2,-0.1524529053407637,0.1984551675769921,-0.6123331166513871,0.7737513254791571,-1.1461099029422814,0,0,0,0,0,0,0.5987450557551575,0
1,-0.2024489389683849,0.1310542819714251,0.2745718248392517,-0.5905550713756088,-1.0989778593948751,0,0,0,0,0,0,0.5987450557551006,2
1,-0.2024489389683849,0.1310542819714251,-1.1478228926457352,1.1248595893756042,-1.0675564970299374,0,0,0,0,0,0,0.5987450557551006,1
1,-0.2024489389683849,0.0636533963658965,-0.2888080436548019,0.2922314207068864,-1.0361351346649998,0,0,0,0,0,0,0.4988493226094761,1
2,-0.2524449725960345,0.0636533963658965,0.6706111383350716,-0.8513783531272554,-1.0047137723000623,0,0,0,0,0,0,0.5987450557551575,2
2,-0.3024410062236841,-0.0037474892396704,-0.1493575811562738,0.3223264147551537,-0.9575817287526558,0,0,0,0,0,0,0.5987450557551575,1
1,-0.2524449725960345,0.0636533963658965,0.2578377693394283,-0.4802067598652967,-0.9104496852052494,0,0,0,0,0,0,0.5987450557551575,1
1,-0.2524449725960345,-0.0037474892396704,-0.205137766155685,-0.1491618253343612,-0.8790283228403118,0,0,0,0,0,0,0.4988493226094761,1
1,-0.2524449725960345,-0.0037474892396704,0.3080399358388984,-0.4902384245480525,-0.8476069604753742,0,0,0,0,0,0,0.4988493226094761,1
1,-0.2524449725960345,-0.0037474892396704,-0.7071594311503863,0.8941313016722243,-0.8161855981104366,0,0,0,0,0,0,0.4988493226094761,1
1,-0.2524449725960345,-0.0711483748452374,-0.7629396161497976,1.1750179127893825,-0.784764235745499,0,0,0,0,0,0,0.3989535894637948,1
1,-0.2024489389683849,0.0636533963658965,2.890662501311639,-1.9648931329131307,-0.7533428733805614,0,0,0,0,0,0,0.4988493226094761,2
0,-0.2024489389683849,0.0636533963658965,-0.0433752296573924,-0.3197001249412072,-0.7219215110156237,0,0,0,0,0,0,0.4988493226094761,1
2,-0.2524449725960345,0.0636533963658965,-1.0027944116472658,2.1179943929684115,-0.6433681051032798,0,0,0,0,0,0,0.5987450557551575,1
2,-0.2024489389683849,0.1310542819714251,0.4530684168373677,-1.0018533233685898,-0.5962360615558734,0,0,0,0,0,0,0.5987450557551006,2
2,-0.2024489389683849,0.0636533963658965,0.598096897835837,-1.0419799820996123,-0.549104018008467,0,0,0,0,0,0,0.4988493226094761,2
2,-0.2024489389683849,0.0636533963658965,-0.4673046356529179,0.6132446905550669,-0.5019719744610606,0,0,0,0,0,0,0.4988493226094761,1
1,-0.2024489389683849,0.1310542819714251,-0.1493575811562738,0.4025797322171985,-0.4548399309136541,0,0,0,0,0,0,0.5987450557551006,1
1,-0.2024489389683849,0.1310542819714251,-0.3669003026539776,0.2721680913413756,-0.4234185685487165,0,0,0,0,0,0,0.5987450557551006,1
1,-0.2024489389683849,0.0636533963658965,0.0793411773413123,-0.1993201487481394,-0.391997206183779,0,0,0,0,0,0,0.4988493226094761,1
1,-0.2524449725960345,-0.0037474892396704,-0.8912340416484434,1.0446062719135587,-0.3605758438188413,0,0,0,0,0,0,0.4988493226094761,1
2,-0.3024410062236841,-0.0711483748452374,0.1574334363404881,0.0615031330035071,-0.3291544814539037,0,0,0,0,0,0,0.4988493226094761,1
1,-0.2524449725960345,-0.0037474892396704,-0.3222761546544486,0.312294750072398,-0.2820224379064973,0,0,0,0,0,0,0.4988493226094761,1
1,-0.2524449725960345,-0.0037474892396704,-1.058574596646677,1.2753345596169388,-0.2506010755415597,0,0,0,0,0,0,0.4988493226094761,1
1,-0.2524449725960345,-0.0037474892396704,-0.8410318751489733,1.2452395655686714,-0.2191797131766221,0,0,0,0,0,0,0.4988493226094761,1
2,-0.2024489389683849,0.0636533963658965,-1.0139504486471482,0.8740679723067134,-0.1877583508116845,0,0,0,0,0,0,0.4988493226094761,1
1,-0.2024489389683849,0.1310542819714251,1.139164692330126,-1.5234998868718823,-0.1406263072642781,0,0,0,0,0,0,0.5987450557551006,2
1,-0.1524529053407637,0.1984551675769921,-0.2441838956552729,0.312294750072398,-0.1092049448993405,0,0,0,0,0,0,0.5987450557551575,0
1,-0.1024568717131141,0.2658560531825208,0.8881538598327754,-1.1723916229754356,-0.0777835825344029,0,0,0,0,0,0,0.5987450557551006,2
2,-0.1524529053407637,0.2658560531825208,-0.7183154681502685,0.4527380556309766,-0.0463622201694653,0,0,0,0,0,0,0.698640788900782,0
1,-0.1524529053407637,0.2658560531825208,0.4196003058377209,-0.3798901130377404,0.000769823377941,0,0,0,0,0,0,0.698640788900782,2
2,-0.1024568717131141,0.3332569387880877,-0.913546115648208,1.3957145358100058,0.0321911857428786,0,0,0,0,0,0,0.698640788900782,0
2,-0.1024568717131141,0.4006578243936547,0.1964795658400759,-0.8212833590789884,0.079323229290285,0,0,0,0,0,0,0.7985365220464633,2
0,-0.1024568717131141,0.4006578243936547,-0.6458012276510339,0.4627697203137324,0.1264552728376914,0,0,0,0,0,0,0.7985365220464633,0
2,-0.1024568717131141,0.4006578243936547,0.865841785833011,-0.8714416824927665,0.2050086787500355,0,0,0,0,0,0,0.7985365220464633,2
1,-0.1024568717131141,0.4006578243936547,0.9383560263322456,-0.7510617062996991,0.2521407222974419,0,0,0,0,0,0,0.7985365220464633,2
2,-0.1524529053407637,0.3332569387880877,-0.2720739881549785,0.1216931211000411,0.2835620846623795,0,0,0,0,0,0,0.7985365220464633,0
1,-0.1524529053407637,0.4006578243936547,0.7598594343341296,-0.8714416824927665,0.3306941282097859,0,0,0,0,0,0,0.8984322551921445,2
2,-0.1524529053407637,0.3332569387880877,-0.2609179511550963,-0.0689085078723164,0.3621154905747235,0,0,0,0,0,0,0.7985365220464633,0
2,-0.1524529053407637,0.3332569387880877,0.3080399358388984,-0.4601434304997859,0.4092475341221299,0,0,0,0,0,0,0.7985365220464633,2
1,-0.1524529053407637,0.4006578243936547,-0.3334321916543309,-0.1993201487481394,0.4563795776695363,0,0,0,0,0,0,0.8984322551921445,0
2,-0.1524529053407637,0.4006578243936547,0.1853235288401937,-0.1993201487481394,0.4878009400344739,0,0,0,0,0,0,0.8984322551921445,0
1,-0.1524529053407637,0.4006578243936547,0.4307563428376032,-0.4902384245480525,0.5349329835818804,0,0,0,0,0,0,0.8984322551921445,2
1,-0.1524529053407637,0.4006578243936547,1.105696581330479,-1.3930882459960594,0.5663543459468179,0,0,0,0,0,0,0.8984322551921445,2
2,-0.1524529053407637,0.4680587099991834,-0.2274498401554495,-0.2193834781136509,0.5977757083117555,0,0,0,0,0,0,0.9983279883377691,0
1,-0.2024489389683849,0.4006578243936547,0.5757848238360724,-0.4902384245480525,0.6449077518591619,0,0,0,0,0,0,0.9983279883377691,2
2,-0.2024489389683849,0.4006578243936547,0.5255826573366024,-0.5805234066928531,0.6763291142240996,0,0,0,0,0,0,0.9983279883377691,2
1,-0.1024568717131141,0.5354595956047504,-0.7238934866502097,1.1950812421548933,0.723461157771506,0,0,0,0,0,0,0.9983279883377691,0
2,-0.1024568717131141,0.5354595956047504,-0.4226804876533889,0.3524214088034203,0.7548825201364435,0,0,0,0,0,0,0.9983279883377691,0
1,-0.1024568717131141,0.5354595956047504,-0.9079680971482668,0.8640363076239577,0.8020145636838499,0,0,0,0,0,0,0.9983279883377691,0
1,-0.1024568717131141,0.5354595956047504,0.0793411773413123,-0.7811567003479657,0.8334359260487876,0,0,0,0,0,0,0.9983279883377691,2
2,-0.1024568717131141,0.5354595956047504,-0.0489532481573335,-0.4802067598652967,0.8648572884137251,0,0,0,0,0,0,0.9983279883377691,0
1,-0.1024568717131141,0.602860481210279,0.0347170293417833,0.0715347976862629,0.9119893319611316,0,0,0,0,0,0,1.0982237214833936,0
0,-0.1024568717131141,0.602860481210279,-0.6234891536512694,0.723593002065379,0.9434106943260692,0,0,0,0,0,0,1.0982237214833936,0
1,-0.0524608380854929,0.602860481210279,-1.3765216511433214,1.1148279246928483,1.0219641002384132,0,0,0,0,0,0,0.9983279883377691,0
1,-0.1024568717131141,0.602860481210279,3.0412690008100496,-2.245779744030288,1.0533854626033508,0,0,0,0,0,0,1.0982237214833936,2
1,-0.0524608380854929,0.670261366815846,1.1614767663298906,-1.2426132757547248,1.0848068249682885,0,0,0,0,0,0,1.0982237214834505,2
1,-0.0024648044578433,0.737662252421413,-0.6346451906511517,0.7837829901619122,1.116228187333226,0,0,0,0,0,0,1.0982237214834505,0
1,-0.0024648044578433,0.670261366815846,0.5478947313363668,-0.640713394789387,1.1476495496981636,0,0,0,0,0,0,0.9983279883377691,2
2,0.0475312291698062,0.737662252421413,0.4307563428376032,-0.4802067598652967,1.179070912063101,0,0,0,0,0,0,0.9983279883377691,0
1,0.0475312291698062,0.737662252421413,0.4474903983374266,-0.6607767241548985,1.2262029556105076,0,0,0,0,0,0,0.9983279883377691,2
1,0.0475312291698062,0.8050631380269416,-0.2776520066549197,-0.0889718372378272,1.2576243179754452,0,0,0,0,0,0,1.0982237214833936,0
2,0.0475312291698062,0.8050631380269416,-0.4840386911527413,0.2420730972931082,1.2890456803403827,0,0,0,0,0,0,1.0982237214833936,0
2,0.0475312291698062,0.8724640236325086,-0.2441838956552729,0.1016297917345295,1.3361777238877892,0,0,0,0,0,0,1.198119454629075,0
2,0.0975272627974273,0.9398649092380372,-0.6234891536512694,-0.0287818491412933,1.3833097674351955,0,0,0,0,0,0,1.198119454629075,0
1,0.0475312291698062,0.9398649092380372,0.1853235288401937,-0.3798901130377404,1.430441810982602,0,0,0,0,0,0,1.2980151877746997,0
1,0.0475312291698062,0.8724640236325086,0.0458730663416655,0.0013131449069732,1.4618631733475396,0,0,0,0,0,0,1.198119454629075,0
2,0.0475312291698062,0.9398649092380372,-1.097620726146265,0.8540046429412019,1.493284535712477,0,0,0,0,0,0,1.2980151877746997,0
1,-0.0024648044578433,0.8050631380269416,-1.0474185596467949,0.4126113968999543,1.5404165792598836,0,0,0,0,0,0,1.198119454629075,0
1,-0.0024648044578433,0.8724640236325086,-0.7350495236500919,0.7336246667481341,1.5718379416248212,0,0,0,0,0,0,1.2980151877747563,0
2,0.0475312291698062,0.9398649092380372,0.202057584340017,-1.021916652734101,1.603259303989759,0,0,0,0,0,0,1.2980151877746997,2
2,-0.0024648044578433,0.9398649092380372,1.4069095803273,-1.593721539651172,1.6503913475371652,0,0,0,0,0,0,1.3979109209203808,2
2,-0.0024648044578433,0.9398649092380372,0.8546857488331286,-1.1021699701961465,1.6975233910845715,1,1,0,0,0,0,1.3979109209203808,2
1,-0.0024648044578433,0.9398649092380372,0.5311606758365435,-0.811251694396233,-1.6959837443286896,0,0,0,0,0,0,1.3979109209203808,2
2,-0.0024648044578433,0.9398649092380372,1.8141049308230024,-1.6739748571132171,-1.6645623819637518,0,0,0,0,0,0,1.3979109209203808,2
1,-0.0024648044578433,0.9398649092380372,0.2857278618391339,-0.640713394789387,-1.6174303384163455,0,0,0,0,0,0,1.3979109209203808,0
2,-0.0024648044578433,0.9398649092380372,-0.8633439491487378,0.6132446905550669,-1.5860089760514078,0,0,0,0,0,0,1.3979109209203808,0
2,-0.0024648044578433,0.9398649092380372,-1.041840541146854,2.1882160457477005,-1.5388769325040017,0,0,0,0,0,0,1.3979109209203808,0
1,0.0475312291698062,0.9398649092380372,-0.3055420991546252,0.312294750072398,-1.491744888956595,0,0,0,0,0,0,1.2980151877746997,0
2,0.0475312291698062,0.9398649092380372,2.087427837320117,-1.814418162671796,-1.4603235265916574,0,0,0,0,0,0,1.2980151877746997,2
1,-0.0024648044578433,0.9398649092380372,-0.1716696551560383,-0.1792568193826278,-1.4131914830442511,0,0,0,0,0,0,1.3979109209203808,0
1,-0.0524608380854929,0.8724640236325086,-0.1939817291558027,0.0715347976862629,-1.3817701206793134,0,0,0,0,0,0,1.3979109209204377,0
1,-0.0024648044578433,0.9398649092380372,-0.2888080436548019,0.1216931211000411,-1.3503487583143758,0,0,0,0,0,0,1.3979109209203808,0
1,-0.1024568717131141,0.8724640236325086,1.049916396331068,-1.0018533233685898,-1.3189273959494383,0,0,0,0,0,0,1.4978066540660622,2
1,-0.0524608380854929,0.8724640236325086,0.6036749163357781,-1.2526449404374806,-1.2875060335845006,0,0,0,0,0,0,1.3979109209204377,2
1,-0.0024648044578433,0.8724640236325086,-0.2553399326551551,0.1417564504655519,-1.256084671219563,0,0,0,0,0,0,1.2980151877747563,0
1,-0.0024648044578433,0.9398649092380372,0.648299064335307,-1.0419799820996123,-1.2246633088546257,0,0,0,0,0,0,1.3979109209203808,2
2,-0.0524608380854929,0.9398649092380372,-1.1255108186459706,1.4859995179548064,-1.1932419464896875,0,0,0,0,0,0,1.4978066540660622,0
1,-0.0024648044578433,1.0072657948436043,0.3470860653384863,-0.3096684602584514,-1.1461099029422814,0,0,0,0,0,0,1.4978066540660622,0
0,0.0475312291698062,1.0746666804491714,0.2801498433391928,-0.2093518134308951,-1.114688540577344,0,0,0,0,0,0,1.4978066540660622,0
1,0.0975272627974273,1.1420675660547,-1.409989762142968,1.5160945120030738,-1.0361351346649998,0,0,0,0,0,0,1.4978066540660622,0
1,0.0975272627974273,1.1420675660547,0.0793411773413123,0.1317247857827961,-1.0047137723000623,0,0,0,0,0,0,1.4978066540660622,0
1,0.0975272627974273,1.209468451660267,-0.8912340416484434,1.104796260010093,-0.9732924099351248,0,0,0,0,0,0,1.5977023872117435,0
2,0.1475232964250769,1.2768693372657955,0.7710154713340118,-0.9216000059065448,-0.941871047570187,0,0,0,0,0,0,1.597702387211687,2
1,0.1475232964250769,1.209468451660267,-0.2832300251548608,-0.159193490017117,-0.8947390040227806,0,0,0,0,0,0,1.4978066540660622,0
1,0.1475232964250769,1.209468451660267,-0.6736913201507395,0.5931813611895553,-0.863317641657843,0,0,0,0,0,0,1.4978066540660622,0
1,0.1475232964250769,1.209468451660267,-0.4896167096526824,0.1016297917345295,-0.8318962792929054,0,0,0,0,0,0,1.4978066540660622,0
1,0.1475232964250769,1.209468451660267,-0.1716696551560383,0.312294750072398,-0.8004749169279678,0,0,0,0,0,0,1.4978066540660622,0
1,0.1475232964250769,1.1420675660547,0.2243696583397816,-0.640713394789387,-0.7690535545630302,0,0,0,0,0,0,1.3979109209203808,0
0,0.1475232964250769,1.1420675660547,-0.5955990611515638,0.7737513254791571,-0.7376321921980926,0,0,0,0,0,0,1.3979109209203808,0
1,0.0975272627974273,1.0746666804491714,-0.5175068021523881,0.7336246667481341,-0.6590787862857486,0,0,0,0,0,0,1.3979109209204377,0
2,0.0975272627974273,1.1420675660547,0.3247739913387218,-0.0488451785068049,-0.627657423920811,0,0,0,0,0,0,1.4978066540660622,0
2,0.0975272627974273,1.1420675660547,-0.7908297086495032,1.024542942548048,-0.5805253803734046,0,0,0,0,0,0,1.4978066540660622,0
1,0.0475312291698062,1.0746666804491714,-0.0489532481573335,-0.339763454306718,-0.5333933368259982,0,0,0,0,0,0,1.4978066540660622,0
2,0.0475312291698062,1.0746666804491714,-0.5900210426516227,1.1449229187411152,-0.5019719744610606,0,0,0,0,0,0,1.4978066540660622,0
1,-0.0024648044578433,1.0072657948436043,0.291305880339075,-0.8012200297134773,-0.4548399309136541,0,0,0,0,0,0,1.4978066540660622,2
1,-0.0024648044578433,1.0072657948436043,-0.5230848206523292,0.1618197798310635,-0.4234185685487165,0,0,0,0,0,0,1.4978066540660622,0
1,-0.0024648044578433,1.0072657948436043,1.1726328033297728,-1.1723916229754356,-0.391997206183779,0,0,0,0,0,0,1.4978066540660622,2
1,-0.0024648044578433,0.8724640236325086,0.916043952332481,-0.9617266646375676,-0.3605758438188413,0,0,0,0,0,0,1.2980151877747563,2
0,0.0475312291698062,0.9398649092380372,-0.115889470156627,0.6934980080171117,-0.3291544814539037,0,0,0,0,0,0,1.2980151877746997,0
1,0.0475312291698062,0.8724640236325086,-0.0210631556576279,0.2320414326103524,-0.2506010755415597,0,0,0,0,0,0,1.198119454629075,0
2,0.0475312291698062,0.9398649092380372,-0.829875838149091,1.2151445715204048,-0.2191797131766221,0,0,0,0,0,0,1.2980151877746997,0
0,0.1475232964250769,1.0746666804491714,1.4626897653267112,-1.64387986306495,-0.1720476696292157,0,0,0,0,0,0,1.2980151877747563,2
0,0.1475232964250769,1.0746666804491714,-0.4226804876533889,0.1618197798310635,-0.0934942637168717,0,0,0,0,0,0,1.2980151877747563,0
1,0.1475232964250769,1.0746666804491714,0.1183873068409002,-0.2294151427964059,-0.0149408578045277,0,0,0,0,0,0,1.2980151877747563,0
1,0.1475232964250769,1.0746666804491714,0.3805541763381331,-0.6507450594721428,0.0164805045604098,0,0,0,0,0,0,1.2980151877747563,0
1,0.1975193300526981,1.0746666804491714,-1.1534009111456762,1.4659361885892956,0.0479018669253474,0,0,0,0,0,0,1.1981194546291318,0
1,0.1475232964250769,1.1420675660547,-0.9693263006476192,1.3355245477134718,0.079323229290285,0,0,0,0,0,0,1.3979109209203808,0
2,0.1475232964250769,1.0746666804491714,0.4363343613375443,-0.7510617062996991,0.1107445916552226,0,0,0,0,0,0,1.2980151877747563,2
2,0.1475232964250769,1.0746666804491714,-1.309585429144028,2.2885326925752567,0.1578766352026291,0,0,0,0,0,0,1.2980151877747563,0
1,0.1475232964250769,1.1420675660547,2.5113572433156426,-1.7742915039407734,0.2050086787500355,0,0,0,0,0,0,1.3979109209203808,2
0,0.1475232964250769,1.0746666804491714,-1.1143547816460884,1.3455562123962277,0.2364300411149731,0,0,0,0,0,0,1.2980151877747563,0
1,0.0975272627974273,1.0072657948436043,-0.2609179511550963,0.1818831091965743,0.3149834470273171,0,0,0,0,0,0,1.2980151877747563,0
2,0.0475312291698062,0.8724640236325086,-0.115889470156627,0.0213764742724847,0.3464048093922547,0,0,0,0,0,0,1.198119454629075,0
1,0.0475312291698062,0.8724640236325086,-0.3334321916543309,-0.0488451785068049,0.3935368529396611,0,0,0,0,0,0,1.198119454629075,0
2,0.0475312291698062,0.8724640236325086,-0.0879993776569214,-0.5905550713756088,0.4249582153045987,0,0,0,0,0,0,1.198119454629075,0
2,0.0975272627974273,0.9398649092380372,0.1741674918403114,-0.4701750951825417,0.4720902588520051,0,0,0,0,0,0,1.198119454629075,0
0,0.0975272627974273,0.9398649092380372,-0.1828256921559205,-0.3899217777204962,0.5192223023994115,0,0,0,0,0,0,1.198119454629075,0
2,0.0975272627974273,1.0746666804491714,-0.160513618156156,0.7536879961136456,0.5977757083117555,0,0,0,0,0,0,1.3979109209204377,0
1,0.0975272627974273,1.0746666804491714,0.7375473603343651,-1.1222332995616573,0.6449077518591619,0,0,0,0,0,0,1.3979109209204377,2
2,0.1475232964250769,1.0746666804491714,-1.2649612811444988,1.3455562123962277,0.6763291142240996,0,0,0,0,0,0,1.2980151877747563,0
1,0.1475232964250769,1.0746666804491714,0.3136179543388396,-0.1190668312860946,0.723461157771506,0,0,0,0,0,0,1.2980151877747563,0
1,0.1475232964250769,1.1420675660547,0.5367386943364846,-0.8212833590789884,0.7548825201364435,0,0,0,0,0,0,1.3979109209203808,2
1,0.1475232964250769,1.1420675660547,0.9383560263322456,-0.640713394789387,0.7863038825013812,0,0,0,0,0,0,1.3979109209203808,2
1,0.1475232964250769,1.1420675660547,0.0347170293417833,0.3524214088034203,0.8177252448663187,0,0,0,0,0,1,1.3979109209203808,0
2,0.0975272627974273,1.0746666804491714,1.183788840329655,-1.2024866170237023,0.8491466072312563,0,0,0,0,0,0,1.3979109209204377,2
2,0.1975193300526981,1.209468451660267,0.9383560263322456,-1.0018533233685898,0.8962786507786628,0,0,0,0,0,0,1.3979109209204377,2
1,0.1975193300526981,1.209468451660267,-1.2203371331449695,1.796981123120231,0.9434106943260692,0,0,0,0,0,0,1.3979109209204377,0
2,0.1475232964250769,1.1420675660547,-1.225915151644911,1.1449229187411152,0.9748320566910068,0,0,0,0,0,0,1.3979109209203808,0
1,0.0975272627974273,1.1420675660547,-0.5063507651525058,1.4258095298582731,1.0219641002384132,0,0,0,0,0,0,1.4978066540660622,0
1,0.0975272627974273,1.209468451660267,-0.5732869871517993,0.8239096488929353,1.0533854626033508,0,0,0,0,0,0,1.5977023872117435,0
1,0.1475232964250769,1.2768693372657955,0.3917102133380153,-0.6005867360583647,1.0848068249682885,0,0,0,0,0,0,1.597702387211687,0
1,0.0975272627974273,1.209468451660267,-0.4171024691534478,0.4527380556309766,1.116228187333226,0,0,0,0,0,0,1.5977023872117435,0
2,0.1475232964250769,1.209468451660267,-0.3111201176545664,0.5129280437275106,1.1476495496981636,0,0,0,0,0,0,1.4978066540660622,0
2,0.0975272627974273,1.209468451660267,1.1670547848298316,-1.1523282936099244,1.19478159324557,0,0,0,0,0,0,1.5977023872117435,2
1,0.1475232964250769,1.209468451660267,1.1558987478299494,-1.3730249166305482,1.2419136367929764,0,0,0,0,0,0,1.4978066540660622,2
1,0.0975272627974273,1.209468451660267,-0.7183154681502685,1.1449229187411152,1.273334999157914,0,0,0,0,0,0,1.5977023872117435,0
1,0.0975272627974273,1.1420675660547,0.5646287868361902,-0.9216000059065448,1.3047563615228517,0,0,0,0,0,0,1.4978066540660622,2
0,0.1475232964250769,1.1420675660547,0.648299064335307,-1.0118849880513456,1.3361777238877892,0,0,0,0,0,0,1.3979109209203808,2
2,0.1475232964250769,1.1420675660547,0.598096897835837,-1.112201634878902,1.4147311298001333,0,0,0,0,0,0,1.3979109209203808,2
1,0.1975193300526981,1.209468451660267,0.2801498433391928,0.2019464385620858,1.4618631733475396,0,0,0,0,0,0,1.3979109209204377,0
1,0.2475153636803477,1.2768693372657955,0.0402950478417244,-0.0588768431895606,1.493284535712477,0,0,0,0,0,0,1.3979109209203808,0
1,0.2475153636803477,1.2768693372657955,-0.1549355996562149,0.1818831091965743,1.5247058980774149,0,0,0,0,0,0,1.3979109209203808,0
1,0.2475153636803477,1.2768693372657955,1.178210821829714,-1.1723916229754356,1.5561272604423524,0,0,0,0,0,0,1.3979109209203808,2
2,0.2475153636803477,1.2768693372657955,1.0666504518308917,-1.2526449404374806,1.58754862280729,0,0,0,0,0,0,1.3979109209203808,2
1,0.2975113973079973,1.2768693372657955,-0.9302801711480312,2.0176777461408557,1.6346806663546964,1,0,0,0,1,0,1.2980151877746997,0
1,0.2475153636803477,1.209468451660267,-0.0824213591569802,-0.1090351666033388,1.666102028719634,1,1,0,0,0,0,1.2980151877747563,0
1,0.1975193300526981,1.209468451660267,0.3470860653384863,-0.3899217777204962,-1.6959837443286896,0,0,0,0,0,0,1.3979109209204377,0
2,0.2475153636803477,1.209468451660267,0.5423167128364257,-0.5604600773273423,-1.6645623819637518,0,0,0,0,0,0,1.2980151877747563,0
1,0.1975193300526981,1.209468451660267,4.028578275299629,-2.51663469046469,-1.6174303384163455,0,0,0,0,0,0,1.3979109209204377,2
1,0.1975193300526981,1.209468451660267,0.5423167128364257,-0.7711250356652106,-1.5860089760514078,0,0,0,0,0,0,1.3979109209204377,2
2,0.1975193300526981,1.2768693372657955,-1.1366668556458528,1.8371077818512536,-1.5545876136864702,0,0,0,0,0,0,1.4978066540660622,0
2,0.1475232964250769,1.1420675660547,-1.6888906871400242,1.7568544643892088,-1.507455570139064,0,0,0,0,0,0,1.3979109209203808,0
1,0.1475232964250769,1.1420675660547,-0.5230848206523292,0.7336246667481341,-1.4603235265916574,0,0,0,0,0,0,1.3979109209203808,0
1,0.0975272627974273,1.0072657948436043,-0.2162938031555673,0.081566462369018,-1.42890216422672,0,0,0,0,0,0,1.2980151877747563,0
1,0.0975272627974273,1.0746666804491714,2.567137428315054,-1.9047031448165967,-1.3974808018617824,0,0,0,0,0,0,1.3979109209204377,2
1,0.0975272627974273,1.0746666804491714,-0.0545312666572746,-0.4501117658170301,-1.3660594394968446,0,0,0,0,0,0,1.3979109209204377,0
2,0.0975272627974273,1.0746666804491714,-0.4003684136536244,0.0715347976862629,-1.334638077131907,0,0,0,0,0,0,1.3979109209204377,0
1,0.0475312291698062,1.0072657948436043,-1.142244874145794,1.4057462004927617,-1.2875060335845006,0,0,0,0,0,0,1.3979109209203808,0
2,0.0475312291698062,1.0072657948436043,-1.092042707646324,0.6232763552378227,-1.256084671219563,0,0,0,0,0,0,1.3979109209203808,0
1,0.0975272627974273,1.0072657948436043,0.5590507683362491,-0.8915050118582778,-1.2089526276721567,0,0,0,0,0,0,1.2980151877747563,2
